01	1	1	2	3	3	28
01	1	1	1	3	3	28
01	1	1	2	3	3	29
01	1	1	1	3	3	29
01	1	0	2	3	3	46
01	1	0	1	3	3	46
01	1	1	2	3	3	27
01	1	1	1	3	3	27
01	1	1	2	3	1	2
01	1	1	1	3	1	2
01	1	1	2	3	2	26
01	1	1	1	3	2	26
01	1	1	2	3	29	6
01	1	1	1	3	29	6
01	0	0	2	3	27	47
01	1	0	1	3	27	47
01	0	0	2	3	2	37
01	0	0	1	3	2	37
01	1	1	2	3	1	1
01	1	1	1	3	1	1
01	1	1	2	3	4	34
01	1	1	1	3	4	34
01	1	0	2	3	2	5
01	1	0	1	3	2	5
01	1	1	1	3	17	36
01	1	1	2	3	8	44
01	1	1	1	3	8	44
01	0	0	2	3	3	55
01	1	1	1	3	3	55
01	1	1	2	3	8	63
01	1	1	1	3	8	63
01	0	1	2	3	1	66
01	0	1	1	3	1	66
01	0	1	2	3	1	67
01	0	1	1	3	1	67
01	0	1	2	3	1	65
01	0	1	1	3	1	65
01	0	1	2	3	1	70
01	0	1	1	3	1	70
01	1	0	2	3	10	72
01	1	0	1	3	10	72
01	1	1	2	3	15	15
01	1	1	1	3	15	15
01	1	1	2	3	8	62
01	1	1	1	3	8	62
01	1	1	2	3	2	3
01	1	1	1	3	2	3
01	1	1	2	3	2	4
01	1	1	1	3	2	4
01	1	0	1	3	29	71
01	1	0	2	3	29	71
01	1	1	2	3	3	56
01	1	1	1	3	3	56
01	0	0	2	3	2	21
01	0	0	1	3	2	21
01	1	1	2	3	2	7
01	1	1	1	3	2	7
01	1	1	2	3	5	35
01	1	1	1	3	5	35
01	1	1	2	3	8	8
01	1	1	1	3	8	8
01	1	1	1	3	3	53
01	1	1	2	3	3	53
01	1	1	2	3	1	77
01	1	1	1	3	1	77
01	1	1	2	3	2	78
01	1	1	1	3	2	78
01	1	1	2	3	8	79
01	1	1	1	3	8	79
02	1	1	1	3	3	53
02	1	1	1	3	8	8
02	1	0	1	3	2	42
02	1	1	1	3	5	35
02	1	1	1	3	2	7
02	0	0	1	3	2	21
02	1	1	1	3	3	56
02	1	1	1	3	2	4
02	1	1	1	3	2	3
02	1	1	1	3	8	62
02	1	1	1	3	15	15
02	1	0	1	3	10	72
02	1	0	1	3	29	71
02	0	1	1	3	1	70
02	0	1	1	3	1	65
02	0	1	1	3	1	67
02	0	1	1	3	1	66
02	1	1	1	3	8	63
02	1	1	1	3	3	55
02	1	1	1	3	8	44
02	1	1	1	3	17	36
02	1	0	1	3	2	5
02	1	1	1	3	4	34
02	1	1	1	3	1	1
02	1	0	1	3	27	47
02	1	1	1	3	2	26
02	1	1	1	3	1	2
02	1	1	1	3	3	27
02	1	0	1	3	3	46
02	1	1	1	3	3	29
02	1	1	1	3	3	28
03	1	1	1	3	3	28
03	1	1	1	3	3	29
03	1	0	1	3	3	46
03	1	1	1	3	3	27
03	1	1	1	3	1	2
03	1	0	1	3	27	47
03	1	1	1	3	1	1
03	1	0	1	3	2	5
03	1	1	1	3	17	36
03	1	1	1	3	8	44
03	1	1	1	3	3	55
03	1	1	1	3	8	63
03	0	1	1	3	1	66
03	0	1	1	3	1	67
03	0	1	1	3	1	65
03	0	1	1	3	1	70
03	1	1	1	3	4	34
03	1	0	1	3	10	72
03	1	1	1	3	17	17
03	1	1	1	3	15	15
03	1	1	1	3	8	62
03	1	1	1	3	2	3
03	1	1	1	3	2	4
03	0	0	1	3	2	21
03	1	1	1	3	2	7
03	1	1	1	3	5	35
03	1	0	1	3	2	42
03	1	0	1	3	2	26
03	1	1	1	3	8	8
03	1	1	1	3	3	53
04	1	1	1	4	3	53
04	1	1	1	4	8	8
04	1	0	1	4	2	26
04	0	0	1	4	2	7
04	1	0	1	4	2	42
04	1	1	1	4	5	35
04	0	0	1	4	2	21
04	1	1	1	4	2	4
04	1	1	1	4	2	3
04	1	1	1	4	8	62
04	1	1	1	4	15	15
04	1	0	1	4	10	72
04	1	1	1	4	17	17
04	0	1	1	4	1	70
04	0	1	1	4	1	65
04	0	1	1	4	1	67
04	0	1	1	4	1	66
04	1	1	1	4	8	63
04	1	1	1	4	3	55
04	1	0	1	4	8	44
04	1	1	1	4	17	36
04	1	1	1	4	4	34
04	1	1	1	4	1	1
04	1	1	1	4	1	2
04	1	1	1	4	3	27
04	1	0	1	4	3	46
04	1	1	1	4	3	29
04	1	1	1	4	3	28
05	1	1	1	3	3	28
05	1	1	1	3	3	29
05	1	0	1	3	3	46
05	1	1	1	3	3	27
05	1	1	1	3	1	2
05	1	1	1	3	2	26
05	1	0	1	3	27	47
05	1	1	1	3	1	1
05	1	1	1	3	4	34
05	1	1	1	3	17	36
05	1	0	1	3	8	44
05	1	1	1	3	3	55
05	1	1	1	3	8	63
05	0	1	1	3	1	66
05	0	1	1	3	1	67
05	0	1	1	3	1	65
05	0	1	1	3	1	70
05	1	0	1	3	10	72
05	1	1	1	3	15	15
05	1	1	1	3	8	62
05	1	1	1	3	2	3
05	1	1	1	3	2	4
05	0	0	1	3	2	21
05	1	1	1	3	5	35
05	0	0	1	3	2	7
05	1	1	1	3	8	8
05	1	1	1	3	3	53
05	1	1	1	3	8	79
05	1	1	1	3	2	78
05	1	1	1	3	1	77
06	1	1	1	3	3	53
06	1	1	1	3	8	8
06	1	0	1	3	2	26
06	0	0	1	3	2	7
06	1	1	1	3	5	35
06	0	0	1	3	2	21
06	1	1	1	3	2	4
06	1	1	1	3	2	3
06	1	1	1	3	8	62
06	1	1	1	3	15	15
06	1	0	1	3	10	72
06	0	1	1	3	1	70
06	0	1	1	3	1	65
06	0	1	1	3	1	67
06	0	1	1	3	1	66
06	1	1	1	3	8	63
06	1	1	1	3	3	55
06	1	0	1	3	8	44
06	1	1	1	3	17	36
06	1	1	1	3	4	34
06	1	1	1	3	1	1
06	1	0	1	3	27	47
06	1	1	1	3	1	2
06	1	1	1	3	3	27
06	0	0	1	3	3	46
06	1	1	1	3	3	29
06	1	1	1	3	3	28
07	1	1	1	1	3	28
07	1	1	1	1	3	29
07	1	0	1	1	3	46
07	1	1	1	1	3	27
07	1	1	1	1	1	2
07	1	0	1	1	29	71
07	1	1	1	1	29	6
07	1	1	1	1	2	48
07	1	0	1	1	27	47
07	0	0	1	1	29	43
07	1	1	1	1	29	49
07	1	1	1	1	29	39
07	1	1	1	1	1	1
07	1	1	1	1	17	36
07	1	0	1	1	8	44
07	1	1	1	1	3	55
07	1	1	1	1	8	63
07	0	1	1	1	1	66
07	0	1	1	1	1	67
07	0	1	1	1	1	65
07	0	1	1	1	1	70
07	1	0	1	1	2	52
07	1	0	1	1	10	72
07	1	1	1	1	8	62
07	1	1	1	1	2	3
07	1	1	1	1	2	4
07	1	1	1	1	2	7
07	0	0	1	1	2	21
07	1	0	1	1	2	26
07	1	1	1	1	8	8
07	1	1	1	1	3	53
07	1	0	1	1	21	33
08	1	1	6	3	3	53
08	0	0	6	3	17	36
08	0	0	6	3	2	21
08	0	0	6	3	2	7
08	1	1	6	3	2	3
08	0	0	6	3	2	4
08	0	0	6	3	8	62
08	0	0	6	3	10	72
08	0	0	6	3	15	15
08	0	1	6	3	1	70
08	0	1	6	3	1	65
08	0	1	6	3	1	67
08	0	1	6	3	1	66
08	0	0	6	3	8	63
08	0	0	6	3	3	55
08	0	0	6	3	8	44
08	1	1	6	3	1	1
08	1	0	6	3	27	47
08	1	1	6	3	1	2
08	1	1	6	3	3	27
08	0	0	6	3	3	46
08	1	1	6	3	3	29
08	1	1	6	3	3	28
11	1	1	1	3	3	28
11	1	1	1	3	3	29
11	1	0	1	3	3	46
11	1	1	1	3	3	27
11	1	1	1	3	1	2
11	1	1	1	3	1	1
11	1	1	1	3	17	36
11	1	1	1	3	4	34
11	1	0	1	3	8	44
11	1	1	1	3	3	55
11	1	1	1	3	8	63
11	0	1	1	3	1	66
11	0	1	1	3	1	67
11	0	1	1	3	1	65
11	0	1	1	3	1	70
11	1	1	1	3	17	17
11	1	1	1	3	15	15
11	1	0	1	3	10	72
11	1	1	1	3	8	62
11	1	1	1	3	2	3
11	1	1	1	3	2	4
11	0	0	1	3	2	7
11	1	1	1	3	5	35
11	0	0	1	3	2	21
11	1	1	1	3	8	8
11	1	0	1	3	2	26
11	1	1	1	3	3	53
12	1	1	1	3	3	53
12	1	1	1	3	1	77
12	1	1	1	3	2	78
12	1	1	1	3	8	79
12	1	0	1	3	2	26
12	1	1	1	3	8	8
12	0	0	1	3	2	21
12	1	1	1	3	5	35
12	0	0	1	3	2	7
12	1	1	1	3	2	4
12	1	1	1	3	2	3
12	1	1	1	3	8	62
12	1	0	1	3	10	72
12	1	1	1	3	15	15
12	1	1	1	3	17	17
12	0	1	1	3	1	70
12	0	1	1	3	1	65
12	0	1	1	3	1	67
12	0	1	1	3	1	66
12	1	1	1	3	8	63
12	1	1	1	3	3	55
12	1	0	1	3	8	44
12	1	1	1	3	4	34
12	1	0	1	3	2	5
12	1	1	1	3	17	36
12	1	1	1	3	1	1
12	1	1	1	3	1	2
12	1	0	1	3	27	47
12	1	1	1	3	3	27
12	1	0	1	3	3	46
12	1	1	1	3	3	29
12	1	1	1	3	3	28
15	1	1	6	3	3	28
15	1	1	6	3	3	29
15	0	0	6	3	3	46
15	1	1	6	3	3	27
15	1	1	6	3	1	2
15	1	1	6	3	1	1
15	0	0	6	3	8	44
15	0	0	6	3	3	55
15	0	0	6	3	8	63
15	0	1	6	3	1	66
15	0	1	6	3	1	67
15	0	1	6	3	1	65
15	0	1	6	3	1	70
15	0	0	6	3	15	15
15	0	0	6	3	10	72
15	0	0	6	3	8	62
15	0	0	6	3	2	4
15	1	1	6	3	2	3
15	0	0	6	3	2	7
15	0	0	6	3	5	35
15	0	0	6	3	2	21
15	1	1	6	3	3	53
15	0	0	6	3	17	36
16	1	1	5	3	17	36
16	1	1	5	3	3	53
16	1	0	5	3	2	26
16	0	0	5	3	2	21
16	1	1	5	3	5	35
16	0	0	5	3	2	7
16	1	1	5	3	8	8
16	1	1	5	3	2	4
16	1	1	5	3	8	62
16	1	1	5	3	2	3
16	1	0	5	3	10	72
16	1	1	5	3	15	15
16	0	1	5	3	1	70
16	1	1	5	3	17	17
16	1	1	5	3	25	68
16	0	1	5	3	1	65
16	0	1	5	3	1	67
16	0	1	5	3	1	66
16	1	1	5	3	8	63
16	1	1	5	3	3	55
16	1	1	5	3	8	44
16	1	1	5	3	1	1
16	1	1	5	3	1	2
16	1	1	5	3	3	27
16	1	0	5	3	3	46
